route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
7634,3,4534193,Route 1- Coronet Way,0,252967,91161
7634,3,4557565,Route 1- Coronet Way,0,252967,91161
7634,3,4535868,Route 1- Coronet Way,0,253215,91161
7634,3,4540870,Route 1- Five Points Station,1,253215,91026
7634,3,4538490,Route 1- Coronet Way,0,252967,91161
7634,3,4555800,Route 1- Coronet Way,0,252967,91161
7634,3,4546148,Route 1- Five Points Station,1,253215,91026
7634,3,4542702,Route 1- Coronet Way,0,253215,91161
7634,3,4538488,Route 1- Coronet Way,0,253215,91161
7634,3,4562027,Route 1- Five Points Station,1,252967,91026
7634,3,4540884,Route 1- Coronet Way,0,252967,91161
7634,3,4558921,Route 1- Five Points Station,1,253215,91026
7634,3,4556892,Route 1- Coronet Way,0,253215,91161
7634,3,4558990,Route 1- Five Points Station,1,252967,91026
7634,3,4553319,Route 1- Five Points Station,1,252967,91026
7634,3,4563456,Route 1- Five Points Station,1,253215,91026
7634,3,4561748,Route 1- Coronet Way,0,253215,91161
7634,3,4563457,Route 1- Five Points Station,1,253215,91026
7634,3,4557856,Route 1- Five Points Station,1,253215,91026
7634,3,4536061,Route 1- Coronet Way,0,252967,91161
7634,3,4562397,Route 1- Five Points Station,1,252967,91026
7634,3,4538478,Route 1- Five Points Station,1,253215,91026
7634,3,4565619,Route 1- Five Points Station,1,253215,91026
7634,3,4542700,Route 1- Coronet Way,0,252967,91161
7634,3,4540883,Route 1- Coronet Way,0,253215,91161
7634,3,4549977,Route 1- Coronet Way,0,253215,91161
7634,3,4534180,Route 1- Five Points Station,1,253215,91026
7634,3,4549965,Route 1- Five Points Station,1,253215,91026
7634,3,4540871,Route 1- Five Points Station,1,252967,91026
7634,3,4558922,Route 1- Five Points Station,1,252967,91026
7634,3,4547768,Route 1- Five Points Station,1,252967,91026
7634,3,4556368,Route 1- Five Points Station,1,252967,91026
7634,3,4538477,Route 1- Five Points Station,1,253215,91026
7634,3,4548863,Route 1- Five Points Station,1,252967,91026
7634,3,4549964,Route 1- Five Points Station,1,252967,91026
7634,3,4534192,Route 1- Coronet Way,0,253215,91161
7634,3,4564472,Route 1- Coronet Way,0,253215,91161
7634,3,4561540,Route 1- Five Points Station,1,252967,91026
7634,3,4548864,Route 1- Five Points Station,1,252967,91026
7634,3,4542701,Route 1- Coronet Way,0,252967,91161
7634,3,4549978,Route 1- Coronet Way,0,252967,91161
7634,3,4546415,Route 1- Coronet Way,0,253215,91161
7634,3,4564478,Route 1- Coronet Way,0,252967,91161
7634,3,4564475,Route 1- Five Points Station,1,253215,91026
7634,3,4558927,Route 1- Coronet Way,0,252967,91161
7634,3,4546147,Route 1- Five Points Station,1,252967,91026
7634,3,4538489,Route 1- Coronet Way,0,253215,91161
7634,3,4558996,Route 1- Coronet Way,0,252967,91161
7634,3,4565383,Route 1- Coronet Way,0,253215,91161
7634,4,4536049,Route 1- Five Points Station,1,252286,91026
7634,4,4565382,Route 1- Coronet Way,0,253344,91161
7634,4,4565617,Route 1- Five Points Station,1,253344,91026
7634,4,4540881,Route 1- Coronet Way,0,252286,91161
7634,4,4540868,Route 1- Five Points Station,1,252286,91026
7634,4,4534178,Route 1- Five Points Station,1,252286,91026
7634,4,4535867,Route 1- Coronet Way,0,253344,91161
7634,4,4556367,Route 1- Five Points Station,1,253344,91026
7634,4,4542689,Route 1- Five Points Station,1,252286,91026
7634,4,4549963,Route 1- Five Points Station,1,253344,91026
7634,4,4557139,Route 1- Coronet Way,0,253344,91161
7634,4,4558926,Route 1- Coronet Way,0,253344,91161
7634,4,4534191,Route 1- Coronet Way,0,252286,91161
7634,4,4540869,Route 1- Five Points Station,1,253344,91026
7634,4,4565618,Route 1- Five Points Station,1,252286,91026
7634,4,4562028,Route 1- Coronet Way,0,252286,91161
7634,4,4557855,Route 1- Five Points Station,1,253344,91026
7634,4,4549974,Route 1- Coronet Way,0,252286,91161
7634,4,4540882,Route 1- Coronet Way,0,253344,91161
7634,4,4565379,Route 1- Five Points Station,1,252286,91026
7634,4,4561539,Route 1- Five Points Station,1,253344,91026
7634,4,4549976,Route 1- Coronet Way,0,253344,91161
7634,4,4546156,Route 1- Coronet Way,0,252286,91161
7634,4,4534179,Route 1- Five Points Station,1,253344,91026
7634,4,4557252,Route 1- Five Points Station,1,253344,91026
7634,4,4546158,Route 1- Coronet Way,0,253344,91161
7634,4,4558995,Route 1- Coronet Way,0,253344,91161
7634,4,4534190,Route 1- Coronet Way,0,252286,91161
7634,4,4536053,Route 1- Five Points Station,1,253344,91026
7634,4,4546414,Route 1- Coronet Way,0,253344,91161
7634,4,4563873,Route 1- Five Points Station,1,252286,91026
7634,4,4554830,Route 1- Coronet Way,0,252286,91161
7634,4,4557138,Route 1- Coronet Way,0,252286,91161
7634,4,4567758,Route 1- Coronet Way,0,253344,91161
7634,4,4536060,Route 1- Coronet Way,0,252286,91161
7634,4,4546146,Route 1- Five Points Station,1,252286,91026
7634,4,4565381,Route 1- Five Points Station,1,252286,91026
7634,4,4557076,Route 1- Five Points Station,1,253344,91026
7634,4,4557860,Route 1- Coronet Way,0,253344,91161
7634,4,4538476,Route 1- Five Points Station,1,252286,91026
7634,4,4538475,Route 1- Five Points Station,1,252286,91026
7634,4,4536052,Route 1- Five Points Station,1,253344,91026
7634,4,4556372,Route 1- Coronet Way,0,253344,91161
7634,4,4548862,Route 1- Five Points Station,1,252286,91026
7634,4,4549975,Route 1- Coronet Way,0,252286,91161
7634,4,4549104,Route 1- Coronet Way,0,252286,91161
7634,4,4536051,Route 1- Five Points Station,1,253344,91026
7634,4,4546157,Route 1- Coronet Way,0,252286,91161
7634,4,4536050,Route 1- Five Points Station,1,253344,91026
7634,5,4536063,Route 1- Coronet Way,0,252875,90910
7634,5,4561749,Route 1- Coronet Way,0,253507,90910
7634,5,4538492,Route 1- Coronet Way,0,252129,90910
7634,5,4547770,Route 1- Coronet Way,0,252837,91161
7634,5,4547769,Route 1- Five Points Station,1,252875,91096
7634,5,4562398,Route 1- Coronet Way,0,252875,91161
7634,5,4549980,Route 1- Coronet Way,0,252875,90910
7634,5,4558993,Route 1- Coronet Way,0,252129,91161
7634,5,4546150,Route 1- Five Points Station,1,253507,91096
7634,5,4553317,Route 1- Five Points Station,1,252129,91026
7634,5,4546151,Route 1- Five Points Station,1,252129,91096
7634,5,4549972,Route 1- Coronet Way,0,252129,91161
7634,5,4558988,Route 1- Five Points Station,1,252129,91026
7634,5,4536058,Route 1- Coronet Way,0,252837,91161
7634,5,4534194,Route 1- Coronet Way,0,252899,90910
7634,5,4557858,Route 1- Coronet Way,0,252899,91161
7634,5,4538484,Route 1- Coronet Way,0,252404,91161
7634,5,4548860,Route 1- Five Points Station,1,252837,91026
7634,5,4538479,Route 1- Five Points Station,1,252837,91096
7634,5,4534195,Route 1- Coronet Way,0,252837,90910
7634,5,4565336,Route 1- Five Points Station,1,252404,91096
7634,5,4540872,Route 1- Five Points Station,1,252899,91096
7634,5,4534172,Route 1- Five Points Station,1,252875,91003
7634,5,4557077,Route 1- Five Points Station,1,252837,91096
7634,5,4538480,Route 1- Five Points Station,1,252875,91096
7634,5,4553318,Route 1- Five Points Station,1,252875,91026
7634,5,4546145,Route 1- Five Points Station,1,252899,91026
7634,5,4534184,Route 1- Coronet Way,0,253507,91161
7634,5,4555803,Route 1- Five Points Station,1,253507,91026
7634,5,4538491,Route 1- Coronet Way,0,252404,90910
7634,5,4557859,Route 1- Coronet Way,0,252875,91161
7634,5,4549106,Route 1- Coronet Way,0,252129,90910
7634,5,4540874,Route 1- Five Points Station,1,252837,91096
7634,5,4535869,Route 1- Coronet Way,0,252129,90910
7634,5,4565337,Route 1- Coronet Way,0,252129,90910
7634,5,4564474,Route 1- Five Points Station,1,252837,91026
7634,5,4533691,Route 1- Five Points Station,1,253725,91096
7634,5,4546149,Route 1- Five Points Station,1,253507,91096
7634,5,4554768,Route 1- Five Points Station,1,252837,91096
7634,5,4549981,Route 1- Coronet Way,0,252875,90910
7634,5,4548868,Route 1- Coronet Way,0,252837,91161
7634,5,4564662,Route 1- Five Points Station,1,252875,91026
7634,5,4542690,Route 1- Five Points Station,1,252875,91096
7634,5,4549105,Route 1- Coronet Way,0,252899,90910
7634,5,4548859,Route 1- Five Points Station,1,252129,91026
7634,5,4546416,Route 1- Coronet Way,0,252837,90910
7634,5,4540886,Route 1- Coronet Way,0,252837,90910
7634,5,4563455,Route 1- Coronet Way,0,252899,91161
7634,5,4567756,Route 1- Five Points Station,1,252129,91026
7634,5,4564476,Route 1- Coronet Way,0,252875,91161
7634,5,4563459,Route 1- Coronet Way,0,252837,90910
7634,5,4561538,Route 1- Five Points Station,1,252899,91026
7634,5,4558923,Route 1- Five Points Station,1,252129,91096
7634,5,4554829,Route 1- Coronet Way,0,252899,91161
7634,5,4548858,Route 1- Five Points Station,1,252899,91026
7634,5,4536047,Route 1- Five Points Station,1,252899,91026
7634,5,4547767,Route 1- Five Points Station,1,252875,91026
7634,5,4557861,Route 1- Coronet Way,0,253725,90910
7634,5,4561747,Route 1- Coronet Way,0,253725,91161
7634,5,4542697,Route 1- Coronet Way,0,252129,91161
7634,5,4549979,Route 1- Coronet Way,0,252129,90910
7634,5,4566593,Route 1- Five Points Station,1,252875,91096
7634,5,4535834,Route 1- Five Points Station,1,252129,91096
7634,5,4565384,Route 1- Coronet Way,0,252129,91161
7634,5,4540873,Route 1- Five Points Station,1,252129,91096
7634,5,4538485,Route 1- Coronet Way,0,252837,91161
7634,5,4554770,Route 1- Coronet Way,0,252875,90910
7634,5,4557140,Route 1- Coronet Way,0,252129,90910
7634,5,4557134,Route 1- Five Points Station,1,252837,91096
7634,5,4546143,Route 1- Five Points Station,1,252899,91026
7634,5,4542703,Route 1- Coronet Way,0,252129,90910
7634,5,4536055,Route 1- Five Points Station,1,253725,91096
7634,5,4536054,Route 1- Five Points Station,1,252129,91096
7634,5,4555802,Route 1- Five Points Station,1,252129,91026
7634,5,4536048,Route 1- Five Points Station,1,252837,91026
7634,5,4535866,Route 1- Coronet Way,0,252875,91161
7634,5,4557075,Route 1- Five Points Station,1,253725,91026
7634,5,4536062,Route 1- Coronet Way,0,253725,90910
7634,5,4534186,Route 1- Coronet Way,0,252837,91161
7634,5,4536593,Route 1- Five Points Station,1,252875,91026
7634,5,4556370,Route 1- Coronet Way,0,252875,91161
7634,5,4542679,Route 1- Five Points Station,1,252837,91003
7634,5,4546144,Route 1- Five Points Station,1,252899,91026
7634,5,4549966,Route 1- Five Points Station,1,252129,91096
7634,5,4534185,Route 1- Coronet Way,0,252899,91161
7634,5,4542685,Route 1- Five Points Station,1,252129,91026
7634,5,4540885,Route 1- Coronet Way,0,252129,90910
7634,5,4540867,Route 1- Five Points Station,1,252404,91026
7635,3,4546661,Route 2 - Decatur Station,0,252320,90915
7635,3,4559269,Route 2 - Decatur Station,0,252320,90915
7635,3,4555292,Route 2 - North Avenue Station,1,252320,90821
7635,3,4553366,Route 2 - North Avenue Station,1,252234,90821
7635,3,4537585,Route 2 - North Avenue Station,1,252234,90821
7635,3,4537578,Route 2 - Decatur Station,0,252320,90915
7635,3,4552713,Route 2 - North Avenue Station,1,252320,90821
7635,3,4555842,Route 2 - Decatur Station,0,252320,90915
7635,3,4560793,Route 2 - Decatur Station,0,252234,90915
7635,3,4560796,Route 2 - North Avenue Station,1,252320,90821
7635,3,4554942,Route 2 - Decatur Station,0,252234,90915
7635,3,4543049,Route 2 - Decatur Station,0,252234,90915
7635,3,4535322,Route 2 - North Avenue Station,1,252234,90821
7635,3,4559270,Route 2 - Decatur Station,0,252234,90915
7635,3,4535323,Route 2 - North Avenue Station,1,252234,90821
7635,3,4535307,Route 2 - Decatur Station,0,252234,90915
7635,3,4535321,Route 2 - North Avenue Station,1,252234,90821
7635,3,4548347,Route 2 - North Avenue Station,1,252320,90821
7635,3,4556489,Route 2 - North Avenue Station,1,252320,90821
7635,3,4552714,Route 2 - North Avenue Station,1,252234,90821
7635,3,4535308,Route 2 - Decatur Station,0,252234,90915
7635,3,4565807,Route 2 - Decatur Station,0,252320,90915
7635,3,4564526,Route 2 - Decatur Station,0,252320,90915
7635,3,4552704,Route 2 - Decatur Station,0,252234,90915
7635,3,4546926,Route 2 - North Avenue Station,1,252234,90821
7635,3,4539971,Route 2 - Decatur Station,0,252234,90915
7635,3,4566833,Route 2 - North Avenue Station,1,252234,90821
7635,3,4544593,Route 2 - Decatur Station,0,252234,90915
7635,3,4562656,Route 2 - North Avenue Station,1,252320,90821
7635,3,4544599,Route 2 - North Avenue Station,1,252234,90821
7635,3,4557684,Route 2 - Decatur Station,0,252234,90915
7635,3,4546925,Route 2 - North Avenue Station,1,252234,90821
7635,3,4557689,Route 2 - North Avenue Station,1,252234,90821
7635,3,4551673,Route 2 - North Avenue Station,1,252320,90821
7635,3,4544592,Route 2 - Decatur Station,0,252320,90915
7635,3,4567099,Route 2 - North Avenue Station,1,252320,90821
7635,3,4557683,Route 2 - Decatur Station,0,252320,90915
7635,3,4555287,Route 2 - Decatur Station,0,252320,90915
7635,3,4546036,Route 2 - Decatur Station,0,252234,90915
7635,3,4537579,Route 2 - Decatur Station,0,252234,90915
7635,3,4566631,Route 2 - Decatur Station,0,252234,90915
7635,3,4553365,Route 2 - North Avenue Station,1,252320,90821
7635,3,4555985,Route 2 - North Avenue Station,1,252320,90821
7635,3,4555288,Route 2 - Decatur Station,0,252234,90915
7635,3,4567097,Route 2 - North Avenue Station,1,252320,90821
7635,3,4539978,Route 2 - North Avenue Station,1,252234,90821
7635,3,4544591,Route 2 - Decatur Station,0,252320,90915
7635,3,4563910,Route 2 - North Avenue Station,1,252234,90821
7635,3,4556317,Route 2 - North Avenue Station,1,252234,90821
7635,4,4546665,Route 2 - North Avenue Station,1,252137,90821
7635,4,4546660,Route 2 - Decatur Station,0,252137,90915
7635,4,4555960,Route 2 - Decatur Station,0,252137,90915
7635,4,4565871,Route 2 - Decatur Station,0,252137,90915
7635,4,4566222,Route 2 - Decatur Station,0,252137,90915
7635,4,4539977,Route 2 - North Avenue Station,1,252137,90821
7635,4,4539970,Route 2 - Decatur Station,0,252137,90915
7635,4,4544489,Route 2 - North Avenue Station,1,252137,90821
7635,4,4565777,Route 2 - North Avenue Station,1,252137,90821
7635,4,4535318,Route 2 - North Avenue Station,1,252137,90821
7635,4,4543047,Route 2 - Decatur Station,0,252137,90915
7635,4,4562938,Route 2 - North Avenue Station,1,252137,90821
7635,4,4556488,Route 2 - North Avenue Station,1,252137,90821
7635,4,4535320,Route 2 - North Avenue Station,1,252137,90821
7635,4,4539976,Route 2 - North Avenue Station,1,252137,90821
7635,4,4556485,Route 2 - Decatur Station,0,252137,90915
7635,4,4548336,Route 2 - Decatur Station,0,252137,90915
7635,4,4535319,Route 2 - North Avenue Station,1,252137,90821
7635,4,4564600,Route 2 - Decatur Station,0,252137,90915
7635,4,4546666,Route 2 - North Avenue Station,1,252137,90821
7635,4,4543053,Route 2 - North Avenue Station,1,252137,90821
7635,4,4556484,Route 2 - Decatur Station,0,252137,90915
7635,4,4557197,Route 2 - Decatur Station,0,252137,90915
7635,4,4548335,Route 2 - Decatur Station,0,252137,90915
7635,4,4555064,Route 2 - North Avenue Station,1,252137,90821
7635,4,4558428,Route 2 - Decatur Station,0,252137,90915
7635,4,4557200,Route 2 - North Avenue Station,1,252137,90821
7635,4,4535306,Route 2 - Decatur Station,0,252137,90915
7635,4,4548346,Route 2 - North Avenue Station,1,252137,90821
7635,4,4559416,Route 2 - North Avenue Station,1,252137,90821
7635,4,4543048,Route 2 - Decatur Station,0,252137,90915
7635,5,4552711,Route 2 - North Avenue Station,1,253623,90821
7635,5,4535305,Route 2 - Decatur Station,0,252568,90915
7635,5,4555291,Route 2 - North Avenue Station,1,253461,90821
7635,5,4555290,Route 2 - North Avenue Station,1,252568,90821
7635,5,4559415,Route 2 - North Avenue Station,1,252568,90821
7635,5,4537583,Route 2 - North Avenue Station,1,252583,90821
7635,5,4563045,Route 2 - Decatur Station,0,253622,90915
7635,5,4567165,Route 2 - North Avenue Station,1,253224,90821
7635,5,4537584,Route 2 - North Avenue Station,1,252583,90821
7635,5,4564703,Route 2 - North Avenue Station,1,253622,90821
7635,5,4539969,Route 2 - Decatur Station,0,253135,90915
7635,5,4546663,Route 2 - North Avenue Station,1,253135,90821
7635,5,4537576,Route 2 - Decatur Station,0,253135,90915
7635,5,4552712,Route 2 - North Avenue Station,1,252568,90821
7635,5,4563637,Route 2 - Decatur Station,0,253622,90915
7635,5,4552703,Route 2 - Decatur Station,0,253224,90915
7635,5,4548345,Route 2 - North Avenue Station,1,253622,90821
7635,5,4544598,Route 2 - North Avenue Station,1,253135,90821
7635,5,4539975,Route 2 - North Avenue Station,1,252568,90821
7635,5,4558427,Route 2 - Decatur Station,0,252568,90915
7635,5,4556483,Route 2 - Decatur Station,0,252583,90915
7635,5,4546659,Route 2 - Decatur Station,0,253135,90915
7635,5,4539968,Route 2 - Decatur Station,0,252583,90915
7635,5,4539967,Route 2 - Decatur Station,0,252568,90915
7635,5,4566955,Route 2 - Decatur Station,0,253622,90915
7635,5,4546035,Route 2 - Decatur Station,0,253622,90915
7635,5,4548334,Route 2 - Decatur Station,0,253135,90915
7635,5,4567014,Route 2 - North Avenue Station,1,253622,90821
7635,5,4546037,Route 2 - North Avenue Station,1,253135,90821
7635,5,4537575,Route 2 - Decatur Station,0,253623,90915
7635,5,4566957,Route 2 - North Avenue Station,1,253224,90821
7635,5,4539974,Route 2 - North Avenue Station,1,252568,90821
7635,5,4548344,Route 2 - North Avenue Station,1,253135,90821
7635,5,4567164,Route 2 - Decatur Station,0,253224,90915
7635,5,4535317,Route 2 - North Avenue Station,1,252568,90821
7635,5,4566956,Route 2 - Decatur Station,0,252568,90915
7635,5,4566162,Route 2 - North Avenue Station,1,252568,90821
7635,5,4559272,Route 2 - North Avenue Station,1,253622,90821
7635,5,4557688,Route 2 - North Avenue Station,1,253623,90821
7635,5,4559268,Route 2 - Decatur Station,0,252568,90915
7635,5,4546034,Route 2 - Decatur Station,0,253623,90915
7635,5,4544597,Route 2 - North Avenue Station,1,253224,90821
7635,5,4564704,Route 2 - Decatur Station,0,253135,90915
7635,5,4548333,Route 2 - Decatur Station,0,252568,90915
7635,5,4567644,Route 2 - North Avenue Station,1,253135,90821
7635,5,4557682,Route 2 - Decatur Station,0,253622,90915
7635,5,4566164,Route 2 - Decatur Station,0,253135,90915
7635,5,4558431,Route 2 - North Avenue Station,1,252568,90821
7635,5,4548343,Route 2 - North Avenue Station,1,252583,90821
7635,5,4564225,Route 2 - Decatur Station,0,253461,90915
7635,5,4537577,Route 2 - Decatur Station,0,253622,90915
7635,5,4555210,Route 2 - North Avenue Station,1,253461,90821
7635,5,4535304,Route 2 - Decatur Station,0,252568,90915
7635,5,4560792,Route 2 - Decatur Station,0,252568,90915
7635,5,4567012,Route 2 - Decatur Station,0,252583,90915
7635,5,4546664,Route 2 - North Avenue Station,1,253622,90821
7635,5,4557199,Route 2 - North Avenue Station,1,253135,90821
7636,3,4559559,Route 3 - Pryor St / Wall St,0,253816,90847
7636,3,4548353,Route 3 - Pryor St / Wall St,0,253816,90847
7636,3,4536180,Route 3 - H. E. Holmes Station,1,253463,90936
7636,3,4552725,Route 3 - Pryor St / Wall St,0,253816,90847
7636,3,4559113,Route 3 - H. E. Holmes Station,1,253463,90936
7636,3,4536359,Route 3 - H. E. Holmes Station,1,253463,90936
7636,3,4538620,Route 3 - H. E. Holmes Station,1,253816,90936
7636,3,4566224,Route 3 - H. E. Holmes Station,1,253816,90936
7636,3,4550618,Route 3 - H. E. Holmes Station,1,253463,90936
7636,3,4560799,Route 3 - Pryor St / Wall St,0,253463,90847
7636,3,4554173,Route 3 - Pryor St / Wall St,0,253816,90847
7636,3,4548352,Route 3 - Pryor St / Wall St,0,253463,90847
7636,3,4536181,Route 3 - H. E. Holmes Station,1,253816,90936
7636,3,4543066,Route 3 - Pryor St / Wall St,0,253463,90847
7636,3,4553971,Route 3 - H. E. Holmes Station,1,253463,90936
7636,3,4555961,Route 3 - H. E. Holmes Station,1,253463,90936
7636,3,4552726,Route 3 - Pryor St / Wall St,0,253816,90847
7636,3,4566225,Route 3 - H. E. Holmes Station,1,253463,90936
7636,3,4537590,Route 3 - Pryor St / Wall St,0,253816,90847
7636,3,4564121,Route 3 - Pryor St / Wall St,0,253463,90847
7636,3,4549476,Route 3 - H. E. Holmes Station,1,253816,90936
7636,3,4537589,Route 3 - Pryor St / Wall St,0,253463,90847
7636,3,4535329,Route 3 - Pryor St / Wall St,0,253463,90847
7636,3,4549477,Route 3 - H. E. Holmes Station,1,253816,90936
7636,3,4536179,Route 3 - H. E. Holmes Station,1,253463,90936
7636,3,4556034,Route 3 - H. E. Holmes Station,1,253816,90936
7636,3,4541215,Route 3 - H. E. Holmes Station,1,253463,90936
7636,3,4546781,Route 3 - H. E. Holmes Station,1,253463,90936
7636,3,4546932,Route 3 - Pryor St / Wall St,0,253463,90847
7636,3,4544827,Route 3 - Pryor St / Wall St,0,253463,90847
7636,3,4555297,Route 3 - Pryor St / Wall St,0,253816,90847
7636,3,4534314,Route 3 - H. E. Holmes Station,1,253816,90936
7636,3,4535328,Route 3 - Pryor St / Wall St,0,253463,90847
7636,3,4554999,Route 3 - H. E. Holmes Station,1,253463,90936
7636,3,4541003,Route 3 - H. E. Holmes Station,1,253463,90936
7636,3,4555296,Route 3 - Pryor St / Wall St,0,253816,90847
7636,3,4553560,Route 3 - H. E. Holmes Station,1,253816,90936
7636,3,4564120,Route 3 - Pryor St / Wall St,0,253816,90847
7636,3,4543067,Route 3 - Pryor St / Wall St,0,253816,90847
7636,3,4559454,Route 3 - Pryor St / Wall St,0,253463,90847
7636,3,4557457,Route 3 - H. E. Holmes Station,1,253816,90936
7636,3,4546933,Route 3 - Pryor St / Wall St,0,253816,90847
7636,3,4566223,Route 3 - H. E. Holmes Station,1,253816,90936
7636,3,4555063,Route 3 - Pryor St / Wall St,0,253816,90847
7636,3,4549478,Route 3 - H. E. Holmes Station,1,253816,90936
7636,3,4534313,Route 3 - H. E. Holmes Station,1,253816,90936
7636,3,4535330,Route 3 - Pryor St / Wall St,0,253463,90847
7636,3,4557694,Route 3 - Pryor St / Wall St,0,253816,90847
7636,3,4557693,Route 3 - Pryor St / Wall St,0,253463,90847
7636,3,4546782,Route 3 - H. E. Holmes Station,1,253816,90936
7636,4,4538618,Route 3 - H. E. Holmes Station,1,252664,90936
7636,4,4566682,Route 3 - Pryor St / Wall St,0,253591,90847
7636,4,4553728,Route 3 - H. E. Holmes Station,1,252664,90936
7636,4,4544607,Route 3 - Pryor St / Wall St,0,253591,90847
7636,4,4560798,Route 3 - Pryor St / Wall St,0,253591,90847
7636,4,4559453,Route 3 - Pryor St / Wall St,0,252664,90847
7636,4,4551181,Route 3 - H. E. Holmes Station,1,253591,90936
7636,4,4555295,Route 3 - Pryor St / Wall St,0,253591,90847
7636,4,4534312,Route 3 - H. E. Holmes Station,1,252664,90936
7636,4,4559558,Route 3 - Pryor St / Wall St,0,252664,90847
7636,4,4558435,Route 3 - Pryor St / Wall St,0,252664,90847
7636,4,4560626,Route 3 - H. E. Holmes Station,1,253591,90936
7636,4,4541002,Route 3 - H. E. Holmes Station,1,253591,90936
7636,4,4543823,Route 3 - Pryor St / Wall St,0,253591,90847
7636,4,4562939,Route 3 - Pryor St / Wall St,0,252664,90847
7636,4,4567366,Route 3 - H. E. Holmes Station,1,252664,90936
7636,4,4543065,Route 3 - Pryor St / Wall St,0,252664,90847
7636,4,4538619,Route 3 - H. E. Holmes Station,1,252664,90936
7636,4,4536178,Route 3 - H. E. Holmes Station,1,252664,90936
7636,4,4551182,Route 3 - H. E. Holmes Station,1,252664,90936
7636,4,4553559,Route 3 - H. E. Holmes Station,1,252664,90936
7636,4,4541001,Route 3 - H. E. Holmes Station,1,253591,90936
7636,4,4546780,Route 3 - H. E. Holmes Station,1,253591,90936
7636,4,4555065,Route 3 - Pryor St / Wall St,0,253591,90847
7636,4,4537587,Route 3 - Pryor St / Wall St,0,253591,90847
7636,4,4534311,Route 3 - H. E. Holmes Station,1,253591,90936
7636,4,4544824,Route 3 - Pryor St / Wall St,0,253591,90847
7636,4,4555066,Route 3 - H. E. Holmes Station,1,252664,90936
7636,4,4566681,Route 3 - Pryor St / Wall St,0,252664,90847
7636,4,4544826,Route 3 - Pryor St / Wall St,0,252664,90847
7636,4,4552723,Route 3 - Pryor St / Wall St,0,253591,90847
7636,4,4538617,Route 3 - H. E. Holmes Station,1,253591,90936
7636,4,4549475,Route 3 - H. E. Holmes Station,1,252664,90936
7636,4,4551674,Route 3 - Pryor St / Wall St,0,253591,90847
7636,4,4549474,Route 3 - H. E. Holmes Station,1,253591,90936
7636,4,4557456,Route 3 - H. E. Holmes Station,1,252664,90936
7636,4,4555689,Route 3 - Pryor St / Wall St,0,252664,90847
7636,4,4543064,Route 3 - Pryor St / Wall St,0,253591,90847
7636,4,4539986,Route 3 - Pryor St / Wall St,0,252664,90847
7636,4,4556035,Route 3 - H. E. Holmes Station,1,252664,90936
7636,4,4550617,Route 3 - H. E. Holmes Station,1,252664,90936
7636,4,4556491,Route 3 - Pryor St / Wall St,0,252664,90847
7636,4,4552722,Route 3 - Pryor St / Wall St,0,253591,90847
7636,4,4536177,Route 3 - H. E. Holmes Station,1,253591,90936
7636,4,4557913,Route 3 - H. E. Holmes Station,1,253591,90936
7636,4,4552724,Route 3 - Pryor St / Wall St,0,252664,90847
7636,4,4553970,Route 3 - H. E. Holmes Station,1,253591,90936
7636,4,4537588,Route 3 - Pryor St / Wall St,0,252664,90847
7636,4,4544825,Route 3 - Pryor St / Wall St,0,252664,90847
7636,4,4551180,Route 3 - H. E. Holmes Station,1,253591,90936
7636,5,4566418,Route 3 - H. E. Holmes Station,1,253624,90937
7636,5,4549462,Route 3 - Candler Park Station,0,253369,91076
7636,5,4553554,Route 3 - Candler Park Station,0,253369,91076
7636,5,4548062,Route 3 - H. E. Holmes Station,1,252442,90937
7636,5,4541212,Route 3 - Candler Park Station,0,252442,90975
7636,5,4548884,Route 3 - H. E. Holmes Station,1,252442,90937
7636,5,4564226,Route 3 - Pryor St / Wall St,0,253210,90847
7636,5,4563650,Route 3 - H. E. Holmes Station,1,253005,90936
7636,5,4567013,Route 3 - Candler Park Station,0,253369,91076
7636,5,4550619,Route 3 - H. E. Holmes Station,1,253887,90900
7636,5,4553972,Route 3 - H. E. Holmes Station,1,253210,90937
7636,5,4553558,Route 3 - H. E. Holmes Station,1,253369,90936
7636,5,4546779,Route 3 - H. E. Holmes Station,1,253369,90936
7636,5,4559112,Route 3 - H. E. Holmes Station,1,253210,90936
7636,5,4546040,Route 3 - Pryor St / Wall St,0,253210,90847
7636,5,4561799,Route 3 - H. E. Holmes Station,1,253210,90937
7636,5,4551183,Route 3 - H. E. Holmes Station,1,252442,90900
7636,5,4566245,Route 3 - H. E. Holmes Station,1,253005,90900
7636,5,4536170,Route 3 - Candler Park Station,0,253210,91076
7636,5,4549473,Route 3 - H. E. Holmes Station,1,253005,90936
7636,5,4561798,Route 3 - H. E. Holmes Station,1,253624,90936
7636,5,4553725,Route 3 - Candler Park Station,0,253887,91076
7636,5,4557914,Route 3 - H. E. Holmes Station,1,252442,90937
7636,5,4549464,Route 3 - Candler Park Station,0,252442,90975
7636,5,4534316,Route 3 - H. E. Holmes Station,1,253624,90937
7636,5,4534315,Route 3 - H. E. Holmes Station,1,253210,90900
7636,5,4556183,Route 3 - H. E. Holmes Station,1,253210,90900
7636,5,4556250,Route 3 - Candler Park Station,0,252442,91076
7636,5,4550616,Route 3 - H. E. Holmes Station,1,253210,90936
